ibge_id,uf,name,capital,lon,lat,no_accents,alternative_names,microregion,mesoregion
1506005,PA,Prainha,,-53.4818139408,-1.8056945,Prainha,,Santarém,Baixo Amazonas
1506104,PA,Primavera,,-47.1172512589,-0.9401115159,Primavera,,Bragantina,Nordeste Paraense
1506112,PA,Quatipuru,,-47.0067869936,-0.9001158537,Quatipuru,,Bragantina,Nordeste Paraense
1506138,PA,Redenção,,-50.0296418255,-8.0276045,Redencao,,Redenção,Sudeste Paraense
1506161,PA,Rio Maria,,-50.0464108775,-7.3111152447,Rio Maria,,Redenção,Sudeste Paraense
1506187,PA,Rondon do Pará,,-48.0699737494,-4.777821727,Rondon do Para,,Paragominas,Sudeste Paraense
1506195,PA,Rurópolis,,-54.9058622599,-4.09906539,Ruropolis,,Itaituba,Sudoeste Paraense
1506203,PA,Salinópolis,,-47.3531202632,-0.623638,Salinopolis,,Salgado,Nordeste Paraense
1506302,PA,Salvaterra,,-48.5131865994,-0.7545259744,Salvaterra,,Arari,Marajó
1506351,PA,Santa Bárbara do Pará,,-48.2977406498,-1.229439467,Santa Barbara do Para,,Belém,Metropolitana de Belém
1506401,PA,Santa Cruz do Arari,,-49.1716155661,-0.6599741256,Santa Cruz do Arari,,Arari,Marajó
1506500,PA,Santa Isabel do Pará,,-48.163059941,-1.2973959013,Santa Isabel do Para,,Castanhal,Metropolitana de Belém
1506559,PA,Santa Luzia do Pará,,-46.9061692027,-1.5188278914,Santa Luzia do Para,,Guamá,Nordeste Paraense
1506583,PA,Santa Maria das Barreiras,,-49.7193518572,-8.8705505397,Santa Maria das Barreiras,,Conceição do Araguaia,Sudeste Paraense
1506609,PA,Santa Maria do Pará,,-47.5746954138,-1.3478664593,Santa Maria do Para,,Bragantina,Nordeste Paraense
1506708,PA,Santana do Araguaia,,-50.3448043211,-9.329424525,Santana do Araguaia,,Conceição do Araguaia,Sudeste Paraense
1506807,PA,Santarém,,-54.7185701673,-2.43621333,Santarem,,Santarém,Baixo Amazonas
1506906,PA,Santarém Novo,,-47.4009247449,-0.9287195358,Santarem Novo,,Bragantina,Nordeste Paraense
1507003,PA,Santo Antônio do Tauá,,-48.1324330748,-1.1516925,Santo Antonio do Taua,,Castanhal,Metropolitana de Belém
1507102,PA,São Caetano de Odivelas,,-48.0258054981,-0.74661776,Sao Caetano de Odivelas,,Salgado,Nordeste Paraense
1507151,PA,São Domingos do Araguaia,,-48.7203734108,-5.549841,Sao Domingos do Araguaia,,Marabá,Sudeste Paraense
1507201,PA,São Domingos do Capim,,-47.7747845692,-1.6758145,Sao Domingos do Capim,,Guamá,Nordeste Paraense
1507300,PA,São Félix do Xingu,,-51.993782524,-6.6424832783,Sao Felix do Xingu,,São Félix do Xingu,Sudeste Paraense
1507409,PA,São Francisco do Pará,,-47.7905146107,-1.1701887847,Sao Francisco do Para,,Bragantina,Nordeste Paraense
1507458,PA,São Geraldo do Araguaia,,-48.5557124862,-6.39895797,Sao Geraldo do Araguaia,,Redenção,Sudeste Paraense
1507466,PA,São João da Ponta,,-47.9207241656,-0.8510021453,Sao Joao da Ponta,,Salgado,Nordeste Paraense
1507474,PA,São João de Pirabas,,-47.1726742979,-0.7664425315,Sao Joao de Pirabas,,Salgado,Nordeste Paraense
1507508,PA,São João do Araguaia,,-48.788633402,-5.3590027244,Sao Joao do Araguaia,,Marabá,Sudeste Paraense
1507607,PA,São Miguel do Guamá,,-47.4824089445,-1.6171359145,Sao Miguel do Guama,,Guamá,Nordeste Paraense
1507706,PA,São Sebastião da Boa Vista,,-49.5323121746,-1.7188505,Sao Sebastiao da Boa Vista,,Furos de Breves,Marajó
1507755,PA,Sapucaia,,-49.7035807119,-6.9428571126,Sapucaia,,Redenção,Sudeste Paraense
1507805,PA,Senador José Porfírio,,-51.953056418,-2.5948504183,Senador Jose Porfirio,,Altamira,Sudoeste Paraense
1507904,PA,Soure,,-48.5160126623,-0.7259255,Soure,,Arari,Marajó
1507953,PA,Tailândia,,-48.9512816296,-2.9370795,Tailandia,,Tomé-Açu,Nordeste Paraense
1507961,PA,Terra Alta,,-47.9078083484,-1.0348266636,Terra Alta,,Salgado,Nordeste Paraense
1507979,PA,Terra Santa,,-56.4909047722,-2.1081144737,Terra Santa,,Óbidos,Baixo Amazonas
1508001,PA,Tomé-Açu,,-48.1468965866,-2.4193668553,Tome-Acu,,Tomé-Açu,Nordeste Paraense
1508035,PA,Tracuateua,,-46.8994783371,-1.0687840586,Tracuateua,,Bragantina,Nordeste Paraense
1508050,PA,Trairão,,-55.9961700349,-4.6998191497,Trairao,,Itaituba,Sudoeste Paraense
1508084,PA,Tucumã,,-51.1395392466,-6.7499720074,Tucuma,,São Félix do Xingu,Sudeste Paraense
1508100,PA,Tucuruí,,-49.6671843672,-3.7668890843,Tucurui,,Tucuruí,Sudeste Paraense
1508126,PA,Ulianópolis,,-47.503144755,-3.75719301,Ulianopolis,,Paragominas,Sudeste Paraense
1508159,PA,Uruará,,-53.7370310505,-3.7065285,Uruara,,Altamira,Sudoeste Paraense
1508209,PA,Vigia,,-48.1414985852,-0.8555325737,Vigia,,Salgado,Nordeste Paraense
1508308,PA,Viseu,,-46.1387652161,-1.2032785267,Viseu,,Guamá,Nordeste Paraense
1508357,PA,Vitória do Xingu,,-52.0112603538,-2.8837657102,Vitoria do Xingu,,Altamira,Sudoeste Paraense
1508407,PA,Xinguara,,-49.9427005844,-7.1015128271,Xinguara,,Redenção,Sudeste Paraense
1600055,AP,Serra do Navio,,-52.0035384353,0.897841041,Serra do Navio,,Macapá,Sul do Amapá
1600105,AP,Amapá,,-50.7932144703,2.0539212447,Amapa,,Amapá,Norte do Amapá
1600154,AP,Pedra Branca do Amapari,,-51.9465942733,0.7768828606,Pedra Branca do Amapari,,Macapá,Sul do Amapá
1600204,AP,Calçoene,,-50.9447727343,2.4965590446,Calcoene,,Oiapoque,Norte do Amapá
1600212,AP,Cutias,,-50.8016260299,0.9710780554,Cutias,,Macapá,Sul do Amapá
1600238,AP,Ferreira Gomes,,-51.187429046,0.8539773931,Ferreira Gomes,,Macapá,Sul do Amapá
1600253,AP,Itaubal,,-50.7001794374,0.6006532883,Itaubal,,Macapá,Sul do Amapá
1600279,AP,Laranjal do Jari,,-52.5390207369,-0.8556645,Laranjal do Jari,,Mazagão,Sul do Amapá
1600303,AP,Macapá,true,-51.057405457,0.03895101,Macapa,,Macapá,Sul do Amapá
1600402,AP,Mazagão,,-51.2860768561,-0.1243963288,Mazagao,,Mazagão,Sul do Amapá
1600501,AP,Oiapoque,,-51.8305525553,3.8511307326,Oiapoque,,Oiapoque,Norte do Amapá
1600535,AP,Porto Grande,,-51.414448823,0.7125547018,Porto Grande,,Macapá,Sul do Amapá
1600550,AP,Pracuúba,,-50.7842537213,1.7425084871,Pracuuba,,Amapá,Norte do Amapá
1600600,AP,Santana,,-51.1728464651,-0.0383734791,Santana,,Macapá,Sul do Amapá
1600709,AP,Tartarugalzinho,,-50.9127861523,1.5098482403,Tartarugalzinho,,Amapá,Norte do Amapá
1600808,AP,Vitória do Jari,,-52.4196147796,-0.9189770885,Vitoria do Jari,,Mazagão,Sul do Amapá
1700251,TO,Abreulândia,,-49.1624375555,-9.621790712,Abreulandia,,Miracema do Tocantins,Ocidental do Tocantins
1700301,TO,Aguiarnópolis,,-47.4704565879,-6.5471708206,Aguiarnopolis,,Bico do Papagaio,Ocidental do Tocantins
1700350,TO,Aliança do Tocantins,,-48.9412400221,-11.3037430465,Alianca do Tocantins,,Gurupi,Ocidental do Tocantins
1700400,TO,Almas,,-47.1741716842,-11.5745234694,Almas,,Dianópolis,Oriental do Tocantins
1700707,TO,Alvorada,,-49.1268114067,-12.4788153208,Alvorada,,Gurupi,Ocidental do Tocantins
1701002,TO,Ananás,,-48.0797646062,-6.3628181541,Ananas,,Bico do Papagaio,Ocidental do Tocantins
1701051,TO,Angico,,-47.8620778392,-6.3877527497,Angico,,Bico do Papagaio,Ocidental do Tocantins
1701101,TO,Aparecida do Rio Negro,,-47.9766700114,-9.9558777146,Aparecida do Rio Negro,,Porto Nacional,Oriental do Tocantins
1701309,TO,Aragominas,,-48.5234301923,-7.1643492714,Aragominas,,Araguaína,Ocidental do Tocantins
1701903,TO,Araguacema,,-49.5618126396,-8.8018025441,Araguacema,,Miracema do Tocantins,Ocidental do Tocantins
1702000,TO,Araguaçu,,-49.8286124433,-12.9255837119,Araguacu,,Rio Formoso,Ocidental do Tocantins
1702109,TO,Araguaína,,-48.2087052519,-7.1913289397,Araguaina,,Araguaína,Ocidental do Tocantins
1702158,TO,Araguanã,,-48.6437495469,-6.58224942,Araguana,,Araguaína,Ocidental do Tocantins
1702208,TO,Araguatins,,-48.123507343,-5.650586473,Araguatins,,Bico do Papagaio,Ocidental do Tocantins
1702307,TO,Arapoema,,-49.0756373853,-7.6525697354,Arapoema,,Araguaína,Ocidental do Tocantins
1702406,TO,Arraias,,-46.9461070586,-12.9344198593,Arraias,,Dianópolis,Oriental do Tocantins
1702554,TO,Augustinópolis,,-47.880956791,-5.4654142959,Augustinopolis,,Bico do Papagaio,Ocidental do Tocantins
1702703,TO,Aurora do Tocantins,,-46.4070829809,-12.7084898611,Aurora do Tocantins,,Dianópolis,Oriental do Tocantins
1702901,TO,Axixá do Tocantins,,-47.7741560325,-5.6243090659,Axixa do Tocantins,,Bico do Papagaio,Ocidental do Tocantins
1703008,TO,Babaçulândia,,-47.758816127,-7.2018645321,Babaculandia,,Araguaína,Ocidental do Tocantins
1703057,TO,Bandeirantes do Tocantins,,-48.5783806049,-7.7648591413,Bandeirantes do Tocantins,,Araguaína,Ocidental do Tocantins
1703073,TO,Barra do Ouro,,-47.6871349692,-7.6917665987,Barra do Ouro,,Jalapão,Oriental do Tocantins
1703107,TO,Barrolândia,,-48.7314605907,-9.8316533645,Barrolandia,,Miracema do Tocantins,Ocidental do Tocantins
1703206,TO,Bernardo Sayão,,-48.8990543467,-7.8685124833,Bernardo Sayao,,Miracema do Tocantins,Ocidental do Tocantins
1703305,TO,Bom Jesus do Tocantins,,-48.1663804935,-8.9633480129,Bom Jesus do Tocantins,,Porto Nacional,Oriental do Tocantins
1703602,TO,Brasilândia do Tocantins,,-48.4853744191,-8.3848893511,Brasilandia do Tocantins,,Miracema do Tocantins,Ocidental do Tocantins
1703701,TO,Brejinho de Nazaré,,-48.5586602282,-11.0108050562,Brejinho de Nazare,,Gurupi,Ocidental do Tocantins
1703800,TO,Buriti do Tocantins,,-48.2232501281,-5.3135388564,Buriti do Tocantins,,Bico do Papagaio,Ocidental do Tocantins
1703826,TO,Cachoeirinha,,-47.9141977786,-6.1132416465,Cachoeirinha,,Bico do Papagaio,Ocidental do Tocantins
1703842,TO,Campos Lindos,,-46.8019743467,-7.9716813941,Campos Lindos,,Jalapão,Oriental do Tocantins
1703867,TO,Cariri do Tocantins,,-49.171040729,-11.8889974639,Cariri do Tocantins,,Gurupi,Ocidental do Tocantins
1703883,TO,Carmolândia,,-48.3959599306,-7.0314787779,Carmolandia,,Araguaína,Ocidental do Tocantins
1703891,TO,Carrasco Bonito,,-48.0306334266,-5.3226613549,Carrasco Bonito,,Bico do Papagaio,Ocidental do Tocantins
1703909,TO,Caseara,,-49.9486922678,-9.2674062189,Caseara,,Miracema do Tocantins,Ocidental do Tocantins
1704105,TO,Centenário,,-47.3383985146,-8.9584636391,Centenario,,Jalapão,Oriental do Tocantins
1704600,TO,Chapada de Areia,,-49.183107858,-10.1419885833,Chapada de Areia,,Rio Formoso,Ocidental do Tocantins
1705102,TO,Chapada da Natividade,,-47.7539048919,-11.6242678314,Chapada da Natividade,,Dianópolis,Oriental do Tocantins
1705508,TO,Colinas do Tocantins,,-48.4815945437,-8.0546246755,Colinas do Tocantins,,Araguaína,Ocidental do Tocantins
1705557,TO,Combinado,,-46.5520723403,-12.818607672,Combinado,,Dianópolis,Oriental do Tocantins
1705607,TO,Conceição do Tocantins,,-47.2928688108,-12.217277767,Conceicao do Tocantins,,Dianópolis,Oriental do Tocantins
1706001,TO,Couto Magalhães,,-49.1765715709,-8.3551183696,Couto Magalhaes,,Miracema do Tocantins,Ocidental do Tocantins
1706100,TO,Cristalândia,,-49.1863002913,-10.5907246371,Cristalandia,,Rio Formoso,Ocidental do Tocantins
1706258,TO,Crixás do Tocantins,,-48.9155138256,-11.1042742936,Crixas do Tocantins,,Gurupi,Ocidental do Tocantins
1706506,TO,Darcinópolis,,-47.7521611103,-6.7123510015,Darcinopolis,,Bico do Papagaio,Ocidental do Tocantins
1707009,TO,Dianópolis,,-46.8204090669,-11.6252318781,Dianopolis,,Dianópolis,Oriental do Tocantins
1707108,TO,Divinópolis do Tocantins,,-49.2054131874,-9.7953011402,Divinopolis do Tocantins,,Miracema do Tocantins,Ocidental do Tocantins
1707207,TO,Dois Irmãos do Tocantins,,-49.0673386443,-9.2612967098,Dois Irmaos do Tocantins,,Miracema do Tocantins,Ocidental do Tocantins
1707306,TO,Dueré,,-49.2658759162,-11.3412854168,Duere,,Rio Formoso,Ocidental do Tocantins
1707405,TO,Esperantina,,-48.5441476004,-5.3666080594,Esperantina,,Bico do Papagaio,Ocidental do Tocantins
1707553,TO,Fátima,,-48.8989826587,-10.7525087281,Fatima,,Rio Formoso,Ocidental do Tocantins
1707652,TO,Figueirópolis,,-49.1738467307,-12.1367799832,Figueiropolis,,Gurupi,Ocidental do Tocantins
1707702,TO,Filadélfia,,-47.4849641415,-7.3376119059,Filadelfia,,Araguaína,Ocidental do Tocantins
1708205,TO,Formoso do Araguaia,,-49.5268603629,-11.8051419686,Formoso do Araguaia,,Rio Formoso,Ocidental do Tocantins
1708254,TO,Fortaleza do Tabocão,,-48.517426421,-9.0589653011,Fortaleza do Tabocao,,Miracema do Tocantins,Ocidental do Tocantins
1708304,TO,Goianorte,,-48.9368901924,-8.7705208048,Goianorte,,Miracema do Tocantins,Ocidental do Tocantins
1709005,TO,Goiatins,,-47.3154354892,-7.7091723902,Goiatins,,Jalapão,Oriental do Tocantins
1709302,TO,Guaraí,,-48.5086406065,-8.8361656575,Guarai,,Miracema do Tocantins,Ocidental do Tocantins
1709500,TO,Gurupi,,-49.0714774689,-11.7297723229,Gurupi,,Gurupi,Ocidental do Tocantins
1709807,TO,Ipueiras,,-48.4519262289,-11.2462886216,Ipueiras,,Porto Nacional,Oriental do Tocantins
1710508,TO,Itacajá,,-47.7681124027,-8.3909805523,Itacaja,,Jalapão,Oriental do Tocantins
1710706,TO,Itaguatins,,-47.479935949,-5.7753850884,Itaguatins,,Bico do Papagaio,Ocidental do Tocantins
1710904,TO,Itapiratins,,-48.1111996095,-8.3843295934,Itapiratins,,Jalapão,Oriental do Tocantins
1711100,TO,Itaporã do Tocantins,,-48.6932637032,-8.5688286116,Itapora do Tocantins,,Miracema do Tocantins,Ocidental do Tocantins
1711506,TO,Jaú do Tocantins,,-48.5946082927,-12.6529263693,Jau do Tocantins,,Gurupi,Ocidental do Tocantins
1711803,TO,Juarina,,-49.0986431854,-8.1174239676,Juarina,,Miracema do Tocantins,Ocidental do Tocantins
1711902,TO,Lagoa da Confusão,,-49.6200853391,-10.7886955576,Lagoa da Confusao,,Rio Formoso,Ocidental do Tocantins
1711951,TO,Lagoa do Tocantins,,-47.5614466303,-10.296886697,Lagoa do Tocantins,,Jalapão,Oriental do Tocantins
1712009,TO,Lajeado,,-48.3585039507,-9.7446824357,Lajeado,,Porto Nacional,Oriental do Tocantins
1712157,TO,Lavandeira,,-46.5066757157,-12.7916587877,Lavandeira,,Dianópolis,Oriental do Tocantins
1712405,TO,Lizarda,,-46.6751654558,-9.5945702878,Lizarda,,Jalapão,Oriental do Tocantins
1712454,TO,Luzinópolis,,-47.8568280414,-6.1939896602,Luzinopolis,,Bico do Papagaio,Ocidental do Tocantins
1712504,TO,Marianópolis do Tocantins,,-49.6510339944,-9.7988803594,Marianopolis do Tocantins,,Miracema do Tocantins,Ocidental do Tocantins
1712702,TO,Mateiros,,-46.4124657431,-10.5444288461,Mateiros,,Jalapão,Oriental do Tocantins
1712801,TO,Maurilândia do Tocantins,,-47.5048799602,-5.9525664212,Maurilandia do Tocantins,,Bico do Papagaio,Ocidental do Tocantins
1713205,TO,Miracema do Tocantins,,-48.3879913115,-9.5683460776,Miracema do Tocantins,,Miracema do Tocantins,Ocidental do Tocantins
1713304,TO,Miranorte,,-48.5926319369,-9.5174047311,Miranorte,,Miracema do Tocantins,Ocidental do Tocantins
1713601,TO,Monte do Carmo,,-48.1104200299,-10.7635421946,Monte do Carmo,,Porto Nacional,Oriental do Tocantins
1713700,TO,Monte Santo do Tocantins,,-48.9908906034,-10.0055914318,Monte Santo do Tocantins,,Miracema do Tocantins,Ocidental do Tocantins
1713809,TO,Palmeiras do Tocantins,,-47.5586835263,-6.6118623346,Palmeiras do Tocantins,,Bico do Papagaio,Ocidental do Tocantins
1713957,TO,Muricilândia,,-48.606745277,-7.1385192852,Muricilandia,,Araguaína,Ocidental do Tocantins
1714203,TO,Natividade,,-47.7272575338,-11.7053573825,Natividade,,Dianópolis,Oriental do Tocantins
1714302,TO,Nazaré,,-47.6669771825,-6.3725579693,Nazare,,Bico do Papagaio,Ocidental do Tocantins
1714880,TO,Nova Olinda,,-48.42480679,-7.6333149107,Nova Olinda,,Araguaína,Ocidental do Tocantins
1715002,TO,Nova Rosalândia,,-48.9061807245,-10.5668711393,Nova Rosalandia,,Rio Formoso,Ocidental do Tocantins
1715101,TO,Novo Acordo,,-47.6681483922,-9.9684864657,Novo Acordo,,Jalapão,Oriental do Tocantins
1715150,TO,Novo Alegre,,-46.5772973537,-12.9099386744,Novo Alegre,,Dianópolis,Oriental do Tocantins
1715259,TO,Novo Jardim,,-46.6307872959,-11.8158750501,Novo Jardim,,Dianópolis,Oriental do Tocantins
1715507,TO,Oliveira de Fátima,,-48.9074015689,-10.7083627091,Oliveira de Fatima,,Rio Formoso,Ocidental do Tocantins
1715705,TO,Palmeirante,,-47.934249709,-7.8575613761,Palmeirante,,Araguaína,Ocidental do Tocantins
1715754,TO,Palmeirópolis,,-48.4134139552,-13.0398884337,Palmeiropolis,,Gurupi,Ocidental do Tocantins
1716109,TO,Paraíso do Tocantins,,-48.886630084,-10.171220755,Paraiso do Tocantins,,Rio Formoso,Ocidental do Tocantins
1716208,TO,Paranã,,-47.8840837284,-12.6204814887,Parana,,Dianópolis,Oriental do Tocantins
1716307,TO,Pau D'Arco,,-49.363306481,-7.5399983557,Pau D'Arco,,Araguaína,Ocidental do Tocantins
1716505,TO,Pedro Afonso,,-48.1775561127,-8.9644495924,Pedro Afonso,,Porto Nacional,Oriental do Tocantins
1716604,TO,Peixe,,-48.5378106263,-12.0297738309,Peixe,,Gurupi,Ocidental do Tocantins
1716653,TO,Pequizeiro,,-48.9351798669,-8.5933406544,Pequizeiro,,Miracema do Tocantins,Ocidental do Tocantins
1716703,TO,Colméia,,-48.7570665857,-8.7293718068,Colmeia,,Miracema do Tocantins,Ocidental do Tocantins
1717008,TO,Pindorama do Tocantins,,-47.5756877173,-11.1382025847,Pindorama do Tocantins,,Dianópolis,Oriental do Tocantins
1717206,TO,Piraquê,,-48.2937073911,-6.7697770334,Piraque,,Araguaína,Ocidental do Tocantins
1717503,TO,Pium,,-49.1666580116,-10.4409311179,Pium,,Rio Formoso,Ocidental do Tocantins
1717800,TO,Ponte Alta do Bom Jesus,,-46.4695867924,-12.0878129084,Ponte Alta do Bom Jesus,,Dianópolis,Oriental do Tocantins
1717909,TO,Ponte Alta do Tocantins,,-47.5411803583,-10.7406728487,Ponte Alta do Tocantins,,Jalapão,Oriental do Tocantins
1718006,TO,Porto Alegre do Tocantins,,-47.0474256004,-11.6072590991,Porto Alegre do Tocantins,,Dianópolis,Oriental do Tocantins
1718204,TO,Porto Nacional,,-48.4121534584,-10.708569917,Porto Nacional,,Porto Nacional,Oriental do Tocantins
1718303,TO,Praia Norte,,-47.8147317333,-5.3967128774,Praia Norte,,Bico do Papagaio,Ocidental do Tocantins
1718402,TO,Presidente Kennedy,,-48.5043306701,-8.5299608276,Presidente Kennedy,,Miracema do Tocantins,Ocidental do Tocantins
1718451,TO,Pugmil,,-48.8942204488,-10.4243071562,Pugmil,,Rio Formoso,Ocidental do Tocantins
1718501,TO,Recursolândia,,-47.238041195,-8.7353604539,Recursolandia,,Jalapão,Oriental do Tocantins
1718550,TO,Riachinho,,-48.141045502,-6.4422113877,Riachinho,,Bico do Papagaio,Ocidental do Tocantins
1718659,TO,Rio da Conceição,,-46.8803997046,-11.4049400239,Rio da Conceicao,,Dianópolis,Oriental do Tocantins
1718709,TO,Rio dos Bois,,-48.5330479716,-9.3437422387,Rio dos Bois,,Miracema do Tocantins,Ocidental do Tocantins
1718758,TO,Rio Sono,,-47.8999416391,-9.3477893341,Rio Sono,,Jalapão,Oriental do Tocantins
1718808,TO,Sampaio,,-47.8757924572,-5.3492956165,Sampaio,,Bico do Papagaio,Ocidental do Tocantins
1718840,TO,Sandolândia,,-49.9333881543,-12.5416001675,Sandolandia,,Rio Formoso,Ocidental do Tocantins
1718865,TO,Santa Fé do Araguaia,,-48.6939418034,-7.149936385,Santa Fe do Araguaia,,Araguaína,Ocidental do Tocantins
1718881,TO,Santa Maria do Tocantins,,-47.7452704192,-8.7749764493,Santa Maria do Tocantins,,Porto Nacional,Oriental do Tocantins
1718899,TO,Santa Rita do Tocantins,,-48.9092940074,-10.8664553694,Santa Rita do Tocantins,,Gurupi,Ocidental do Tocantins
1718907,TO,Santa Rosa do Tocantins,,-48.1199542218,-11.4514039985,Santa Rosa do Tocantins,,Dianópolis,Oriental do Tocantins
1719004,TO,Santa Tereza do Tocantins,,-47.8062883215,-10.2823615278,Santa Tereza do Tocantins,,Jalapão,Oriental do Tocantins
1720002,TO,Santa Terezinha do Tocantins,,-47.684285363,-6.4369976184,Santa Terezinha do Tocantins,,Bico do Papagaio,Ocidental do Tocantins
1720101,TO,São Bento do Tocantins,,-47.9193922871,-6.0449992572,Sao Bento do Tocantins,,Bico do Papagaio,Ocidental do Tocantins
1720150,TO,São Félix do Tocantins,,-46.654980831,-10.173285854,Sao Felix do Tocantins,,Jalapão,Oriental do Tocantins
1720200,TO,São Miguel do Tocantins,,-47.5730023394,-5.5538195288,Sao Miguel do Tocantins,,Bico do Papagaio,Ocidental do Tocantins
1720259,TO,São Salvador do Tocantins,,-48.2320849917,-12.7474334145,Sao Salvador do Tocantins,,Gurupi,Ocidental do Tocantins
1720309,TO,São Sebastião do Tocantins,,-48.203834149,-5.2589614537,Sao Sebastiao do Tocantins,,Bico do Papagaio,Ocidental do Tocantins
1720499,TO,São Valério,,-48.2329484334,-11.9730674595,Sao Valerio,,Dianópolis,Oriental do Tocantins
1720655,TO,Silvanópolis,,-48.1798241355,-11.1498613086,Silvanopolis,,Porto Nacional,Oriental do Tocantins
1720804,TO,Sítio Novo do Tocantins,,-47.6374226505,-5.6047268567,Sitio Novo do Tocantins,,Bico do Papagaio,Ocidental do Tocantins
1720853,TO,Sucupira,,-48.9111262827,-11.9862215109,Sucupira,,Gurupi,Ocidental do Tocantins
1720903,TO,Taguatinga,,-46.4387317009,-12.3961417387,Taguatinga,,Dianópolis,Oriental do Tocantins
1720937,TO,Taipas do Tocantins,,-46.9845717959,-12.1928372091,Taipas do Tocantins,,Dianópolis,Oriental do Tocantins
1720978,TO,Talismã,,-49.0911184339,-12.7875384069,Talisma,,Gurupi,Ocidental do Tocantins
1721000,TO,Palmas,true,-48.3510437082,-10.1632533268,Palmas,,Porto Nacional,Oriental do Tocantins
1721109,TO,Tocantínia,,-48.3758796714,-9.558147734,Tocantinia,,Porto Nacional,Oriental do Tocantins
1721208,TO,Tocantinópolis,,-47.4274129287,-6.325634376,Tocantinopolis,,Bico do Papagaio,Ocidental do Tocantins
1721257,TO,Tupirama,,-48.2066848031,-8.9805695494,Tupirama,,Miracema do Tocantins,Ocidental do Tocantins
1721307,TO,Tupiratins,,-48.1229957409,-8.395529997,Tupiratins,,Miracema do Tocantins,Ocidental do Tocantins
1722081,TO,Wanderlândia,,-47.95626773,-6.850125517,Wanderlandia,,Araguaína,Ocidental do Tocantins
1722107,TO,Xambioá,,-48.53160107,-6.41188502,Xambioa,,Araguaína,Ocidental do Tocantins
2100055,MA,Açailândia,,-47.5066645931,-4.9513770002,Acailandia,,Imperatriz,Oeste Maranhense
2100105,MA,Afonso Cunha,,-43.320869004,-4.1350154769,Afonso Cunha,,Coelho Neto,Leste Maranhense
2100154,MA,Água Doce do Maranhão,,-42.1155512017,-2.8402782791,Agua Doce do Maranhao,,Baixo Parnaíba Maranhense,Leste Maranhense
2100204,MA,Alcântara,,-44.4170125373,-2.4032765251,Alcantara,,Litoral Ocidental Maranhense,Norte Maranhense
2100303,MA,Aldeias Altas,,-43.4687348529,-4.6307794952,Aldeias Altas,,Coelho Neto,Leste Maranhense
