ibge_code,ibge_city_code,name
316290615,3162906,Ituí
316290620,3162906,Roça Grande
316290625,3162906,Taruaçu
316292205,3162922,São Joaquim de Bicas
316294805,3162948,São José da Barra
316295505,3162955,São José da Lapa
316300305,3163003,São José da Safira
316310205,3163102,São José da Varginha
316320105,3163201,São José do Alegre
316330005,3163300,São José do Divino
316340905,3163409,São José do Goiabal
316350805,3163508,São José do Jacuri
316360705,3163607,São José do Mantimento
316370605,3163706,São Lourenço
316380505,3163805,São Miguel do Anta
316390405,3163904,São Pedro da União
316400105,3164001,São Pedro dos Ferros
316400110,3164001,Águas Férreas
316410005,3164100,São Pedro do Suaçuí
316420905,3164209,São Romão
316420915,3164209,Ribanceira
316430805,3164308,São Roque de Minas
316430810,3164308,São José do Barreiro
316430815,3164308,Serra da Canastra
316440705,3164407,São Sebastião da Bela Vista
316443105,3164431,São Sebastião da Vargem Alegre
316447205,3164472,São Sebastião do Anta
316450605,3164506,São Sebastião do Maranhão
316450610,3164506,Mãe dos Homens
316450615,3164506,Santo Antônio dos Araújos
316460505,3164605,São Sebastião do Oeste
316470405,3164704,São Sebastião do Paraíso
316470410,3164704,Guardinha
316480305,3164803,São Sebastião do Rio Preto
316490205,3164902,São Sebastião do Rio Verde
316500805,3165008,São Tiago
316500810,3165008,Mercês de Água Limpa
316510705,3165107,São Tomás de Aquino
316520605,3165206,São Thomé das Letras
316530505,3165305,São Vicente de Minas
316540405,3165404,Sapucaí-Mirim
316550305,3165503,Sardoá
316553705,3165537,Sarzedo
316555205,3165552,Setubinha
316555220,3165552,Palmeiras do Vale
316556005,3165560,Sem-Peixe
316556030,3165560,São Bartolomeu de Sem Peixe
316557805,3165578,Senador Amaral
316557815,3165578,Ponte Segura
316560205,3165602,Senador Cortes
316560220,3165602,Pregos
316570105,3165701,Senador Firmino
316580005,3165800,Senador José Bento
316590905,3165909,Senador Modestino Gonçalves
316600605,3166006,Senhora de Oliveira
316610505,3166105,Senhora do Porto
316610530,3166105,São José do Jacaré
316620405,3166204,Senhora dos Remédios
316620410,3166204,Palmital dos Carvalhos
316630305,3166303,Sericita
316640205,3166402,Seritinga
316650105,3166501,Serra Azul de Minas
316660005,3166600,Serra da Saudade
316670905,3166709,Serra dos Aimorés
316680805,3166808,Serra do Salitre
316680810,3166808,Catiara
316690705,3166907,Serrania
316695605,3166956,Serranópolis de Minas
316700405,3167004,Serranos
316710305,3167103,Serro
316710310,3167103,Deputado Augusto Clementino
316710315,3167103,Milho Verde
316710320,3167103,Pedro Lessa
316710325,3167103,São Gonçalo do Rio das Pedras
316710330,3167103,Três Barras da Estrada Real
316720205,3167202,Sete Lagoas
316720210,3167202,Silva Xavier
316730105,3167301,Silveirânia
316740005,3167400,Silvianópolis
316750905,3167509,Simão Pereira
316760805,3167608,Simonésia
316760810,3167608,Alegria
316760820,3167608,São Simão do Rio Preto
316770705,3167707,Sobrália
316770710,3167707,Plautino Soares
316780605,3167806,Soledade de Minas
316790505,3167905,Tabuleiro
316800205,3168002,Taiobeiras
316805105,3168051,Taparuba
316810105,3168101,Tapira
316820005,3168200,Tapiraí
316820010,3168200,Altolândia
316830905,3168309,Taquaraçu de Minas
316840805,3168408,Tarumirim
316840807,3168408,Café-Mirim
316840810,3168408,São Vicente do Rio Doce
316840812,3168408,Taruaçu de Minas
316840815,3168408,Vai-Volta
316850705,3168507,Teixeiras
316860605,3168606,Teófilo Otoni
316860610,3168606,Crispim Jacques
316860620,3168606,Pedro Versiani
316860625,3168606,Topázio
316860630,3168606,Mucuri
316860635,3168606,Rio Pretinho
316870505,3168705,Timóteo
316870510,3168705,Cachoeira do Vale
316880405,3168804,Tiradentes
316880412,3168804,Caixa D'água da Esperança
316880415,3168804,Elvas
316890305,3168903,Tiros
316890310,3168903,Canastrão
316900005,3169000,Tocantins
316905905,3169059,Tocos do Moji
316910905,3169109,Toledo
316920805,3169208,Tombos
316920807,3169208,Água Santa de Minas
316920810,3169208,Catuné
316930705,3169307,Três Corações
316935605,3169356,Três Marias
316935610,3169356,Andrequicé
316940605,3169406,Três Pontas
316940610,3169406,Pontalete
316950505,3169505,Tumiritinga
316950510,3169505,São Geraldo de Tumiritinga
316960405,3169604,Tupaciguara
316970305,3169703,Turmalina
316970310,3169703,Caçaratiba
316980205,3169802,Turvolândia
316990105,3169901,Ubá
316990110,3169901,Diamante de Ubá
316990112,3169901,Miragaia
316990115,3169901,Ubari
317000805,3170008,Ubaí
317000810,3170008,Bentópolis de Minas
317005705,3170057,Ubaporanga
317005735,3170057,São José do Batatal
317005740,3170057,São Sebastião do Batatal
317010705,3170107,Uberaba
317020605,3170206,Uberlândia
317020610,3170206,Cruzeiro dos Peixotos
317020615,3170206,Martinésia
317020620,3170206,Miraporanga
317020625,3170206,Tapuirama
317030505,3170305,Umburatiba
317040405,3170404,Unaí
317040415,3170404,Garapuava
317040417,3170404,Pedras de Marilândia
317040418,3170404,Palmeirinha
317040419,3170404,Ruralminas
317040420,3170404,Santo Antônio do Boqueirão
317043805,3170438,União de Minas
317047905,3170479,Uruana de Minas
317050305,3170503,Urucânia
317050310,3170503,Bom Jesus de Cardosos
317052905,3170529,Urucuia
317057805,3170578,Vargem Alegre
317060205,3170602,Vargem Bonita
317065105,3170651,Vargem Grande do Rio Pardo
317070105,3170701,Varginha
317075005,3170750,Varjão de Minas
317080005,3170800,Várzea da Palma
317080010,3170800,Guaicuí
317090905,3170909,Varzelândia
317090912,3170909,Brejo do Mutambal
317090915,3170909,Campo Redondo
317100605,3171006,Vazante
317100610,3171006,Claro de Minas
317103005,3171030,Verdelândia
317107105,3171071,Veredinha
317107115,3171071,Mendonça
317110505,3171105,Veríssimo
317115405,3171154,Vermelho Novo
317120405,3171204,Vespasiano
317130305,3171303,Viçosa
317130310,3171303,Silvestre
317130315,3171303,Cachoeira de Santa Cruz
317130325,3171303,São José do Triunfo
317140205,3171402,Vieiras
317140210,3171402,Santo Antônio do Glória
317150105,3171501,Mathias Lobato
317160005,3171600,Virgem da Lapa
317160020,3171600,São João do Vacaria
317170905,3171709,Virgínia
317180805,3171808,Virginópolis
317190705,3171907,Virgolândia
317190710,3171907,Divino de Virgolândia
317200405,3172004,Visconde do Rio Branco
317210305,3172103,Volta Grande
317210310,3172103,Trimonte
317220205,3172202,Wenceslau Braz
317220210,3172202,Itererê
320010205,3200102,Afonso Cláudio
320010213,3200102,Fazenda Guandu
320010215,3200102,Ibicaba
320010228,3200102,Mata Fria
320010230,3200102,Piracema
320010235,3200102,Pontões
320010237,3200102,São Francisco Xavier do Guandu
320010239,3200102,São Luís de Boa Sorte
320010240,3200102,Serra Pelada
320013605,3200136,Águia Branca
320013610,3200136,Águas Claras
320016905,3200169,Água Doce do Norte
320016910,3200169,Governador Lacerda de Aguiar
320016915,3200169,Santa Luzia do Azul
320016920,3200169,Santo Agostinho
320016930,3200169,Vila Nelita
320020105,3200201,Alegre
320020110,3200201,Anutiba
320020115,3200201,Araraí
320020120,3200201,Café
320020125,3200201,Celina
320020135,3200201,Rive
320020140,3200201,Santa Angélica
320020145,3200201,São João do Norte
320030005,3200300,Alfredo Chaves
320030010,3200300,Crubixá
320030015,3200300,Ibitiruí
320030020,3200300,Matilde
320030025,3200300,Ribeirão do Cristo
320030030,3200300,Sagrada Família
320030035,3200300,Urânia
320035905,3200359,Alto Rio Novo
320035915,3200359,Monte Carmelo do Rio Novo
320035920,3200359,Palmerino
320040905,3200409,Anchieta
320040910,3200409,Alto Pongal
320040915,3200409,Jabaquara
320050805,3200508,Apiacá
320050807,3200508,Bonsucesso
320050810,3200508,José Carlos
320060705,3200607,Aracruz
320060710,3200607,Guaraná
320060712,3200607,Jacupemba
320060715,3200607,Riacho
320060720,3200607,Santa Cruz
320070605,3200706,Atilio Vivacqua
320080505,3200805,Baixo Guandu
320080510,3200805,Alto Mutum Preto
320080515,3200805,Ibituba
320080520,3200805,Quilômetro 14 do Mutum
320080525,3200805,Vila Nova de Bananal
320090405,3200904,Barra de São Francisco
320090415,3200904,Cachoeirinha de Itaúna
320090425,3200904,Itaperuna
320090427,3200904,Monte Senir
320090430,3200904,Monte Sinai
320090435,3200904,Paulista
320090440,3200904,Poranga
320090450,3200904,Santo Antônio
320090456,3200904,Vargem Alegre
320100105,3201001,Boa Esperança
320100140,3201001,Santo Antônio do Pousalegre
320100145,3201001,São José do Sobradinho
320110005,3201100,Bom Jesus do Norte
320115905,3201159,Brejetuba
320115918,3201159,Santa Rita de Brejetuba
320115920,3201159,São Jorge de Oliveira
320120905,3201209,Cachoeiro de Itapemirim
320120910,3201209,Burarama
320120915,3201209,Conduru
320120916,3201209,Córrego dos Monos
320120917,3201209,Coutinho
320120918,3201209,Gironda
320120919,3201209,Gruta
320120920,3201209,Itaoca
320120930,3201209,Pacotuba
320120936,3201209,São Vicente
320120940,3201209,Vargem Grande do Soturno
320130805,3201308,Cariacica
320130810,3201308,Itaquari
320140705,3201407,Castelo
320140715,3201407,Estrela do Norte
320140723,3201407,Limoeiro
320140725,3201407,Monte Pio
320140730,3201407,Patrimônio do Ouro
320150605,3201506,Colatina
320150610,3201506,Ângelo Frechiani
320150615,3201506,Baunilha
320150620,3201506,Boapaba
320150630,3201506,Graça Aranha
320150635,3201506,Itapina
320160505,3201605,Conceição da Barra
320160507,3201605,Braço do Rio
320160510,3201605,Itaúnas
320170405,3201704,Conceição do Castelo
320180305,3201803,Divino de São Lourenço
320190205,3201902,Domingos Martins
320190210,3201902,Aracê
320190213,3201902,Biriricas
320190220,3201902,Isabel
320190230,3201902,Melgaço
320190235,3201902,Paraju
320200905,3202009,Dores do Rio Preto
320200910,3202009,Mundo Novo
320200915,3202009,São Raimundo da Pedra Menina
320210805,3202108,Ecoporanga
320210810,3202108,Cotaxé
320210815,3202108,Imburana
320210820,3202108,Joaçuba
320210822,3202108,Muritiba
320210823,3202108,Prata dos Baianos
320210830,3202108,Santa Luzia do Norte
320210840,3202108,Santa Terezinha
320220705,3202207,Fundão
320220710,3202207,Irundi
320220713,3202207,Praia Grande
320220715,3202207,Timbuí
320225605,3202256,Governador Lindenberg
320225610,3202256,Moacir Ávidos
320225613,3202256,Morello
320225615,3202256,Novo Brasil
320230605,3202306,Guaçuí
320230608,3202306,São Miguel do Caparaó
320230610,3202306,São Pedro de Rates
320230615,3202306,São Tiago
320240505,3202405,Guarapari
320240510,3202405,Rio Calçado
320240515,3202405,Todos Os Santos
320245405,3202454,Ibatiba
320250405,3202504,Ibiraçu
320250420,3202504,Pendanga
320255305,3202553,Ibitirama
320255310,3202553,Santa Marta
320260305,3202603,Iconha
320260310,3202603,Duas Barras
320265205,3202652,Irupi
320265220,3202652,Santa Cruz de Irupi
320270205,3202702,Itaguaçu
320270210,3202702,Itaçu
320270215,3202702,Itaimbé
320270225,3202702,Palmeira
320280105,3202801,Itapemirim
320280109,3202801,Itaipava
320280110,3202801,Itapecoá
320280114,3202801,Piabanha do Norte
320280115,3202801,Rio Muqui
320290005,3202900,Itarana
320300705,3203007,Iúna
320300720,3203007,Pequiá
320300723,3203007,Nossa Senhora das Graças
320300725,3203007,Santíssima Trindade
320300730,3203007,São João do Príncipe
320305605,3203056,Jaguaré
320305610,3203056,Barra Seca
320305620,3203056,Nossa Senhora de Fátima
320310605,3203106,Jerônimo Monteiro
320313005,3203130,João Neiva
320313010,3203130,Acioli
320316305,3203163,Laranja da Terra
320316315,3203163,Joatuba
320316320,3203163,São Luiz de Miranda
320316325,3203163,Sobreiro
320316330,3203163,Vila de Laranja da Terra
320320505,3203205,Linhares
320320507,3203205,Bebedouro
320320510,3203205,Desengano
320320512,3203205,Farias
320320513,3203205,Pontal do Ipiranga
320320514,3203205,Povoação
320320515,3203205,Regência
320320523,3203205,Rio Quartel
320320525,3203205,São Rafael
320330405,3203304,Mantenópolis
320330410,3203304,Santa Luzia de Mantenópolis
320330415,3203304,São Geraldo
320330425,3203304,São José de Mantenópolis
320332005,3203320,Marataízes
320332010,3203320,Barra do Itapemirim
320334605,3203346,Marechal Floriano
320334610,3203346,Araguaia
320334625,3203346,Santa Maria de Marechal
320335305,3203353,Marilândia
320335310,3203353,Sapucaia
320340305,3203403,Mimoso do Sul
320340310,3203403,Conceição do Muqui
320340315,3203403,Dona América
320340320,3203403,Ponte de Itabapoana
320340325,3203403,Santo Antônio do Muqui
320340330,3203403,São José das Torres
320340335,3203403,São Pedro de Itabapoana
320350205,3203502,Montanha
320350210,3203502,Vinhático
320360105,3203601,Mucurici
320360110,3203601,Itabaiana
320370005,3203700,Muniz Freire
320370008,3203700,Alto Norte
320370010,3203700,Itaici
320370015,3203700,Menino Jesus
320370020,3203700,Piaçu
320370023,3203700,São Pedro
320370025,3203700,Vieira Machado
320380905,3203809,Muqui
320380910,3203809,Camará
320390805,3203908,Nova Venécia
320390815,3203908,Guararema
320390830,3203908,Santo Antônio do Quinze
320400505,3204005,Pancas
320400515,3204005,Lajinha
320400525,3204005,Vila Verde
320405405,3204054,Pedro Canário
320405415,3204054,Cristal do Norte
320410405,3204104,Pinheiros
320410410,3204104,São João do Sobrado
320420305,3204203,Piúma
320420310,3204203,Aghá
320425205,3204252,Ponto Belo
320425215,3204252,Itamira
320430205,3204302,Presidente Kennedy
320435105,3204351,Rio Bananal
320435145,3204351,São Jorge de Tiradentes
320440105,3204401,Rio Novo do Sul
320440110,3204401,Princesa
320450005,3204500,Santa Leopoldina
320450010,3204500,Djalma Coutinho
320450025,3204500,Mangaraí
320455905,3204559,Santa Maria de Jetibá
320455915,3204559,Garrafão
320460905,3204609,Santa Teresa
320460907,3204609,Alto Caldeirão
320460910,3204609,Alto Santa Maria
320460917,3204609,Santo Antônio do Canaã
320460920,3204609,São João de Petrópolis
320460925,3204609,Vinte E Cinco de Julho
320465805,3204658,São Domingos do Norte
320470805,3204708,São Gabriel da Palha
320470815,3204708,Fartura
320480705,3204807,São José do Calçado
320480710,3204807,Airituba
320480715,3204807,Alto Calçado
320480720,3204807,Divino Espírito Santo
320490605,3204906,São Mateus
320490610,3204906,Barra Nova
320490620,3204906,Itauninhas
320490630,3204906,Nestor Gomes
320490635,3204906,Nova Verona
320495505,3204955,São Roque do Canaã
320495520,3204955,Santa Júlia
320495525,3204955,São Jacinto
320500205,3205002,Serra
320500210,3205002,Calogi
320500215,3205002,Carapina
320500220,3205002,Nova Almeida
320500225,3205002,Queimado
320501005,3205010,Sooretama
320503605,3205036,Vargem Alta
320503610,3205036,Alto Castelinho
320503615,3205036,Jaciguá
320503620,3205036,Prosperidade
320503625,3205036,São José de Fruteiras
320506905,3205069,Venda Nova do Imigrante
320506910,3205069,Alto Caxixe
320506920,3205069,São João de Viçosa
320510105,3205101,Viana
320510110,3205101,Araçatiba
320515005,3205150,Vila Pavão
320517605,3205176,Vila Valério
320517615,3205176,Jurama
320517630,3205176,São Jorge da Barra Seca
320520005,3205200,Vila Velha
320520010,3205200,Argolas
320520015,3205200,Ibes
320520020,3205200,Jucu
320520025,3205200,São Torquato
320530905,3205309,Vitória
320530910,3205309,Goiabeiras
330010005,3300100,Angra dos Reis
330010010,3300100,Abraão
330010015,3300100,Cunhambebe
330010025,3300100,Mambucaba
330015905,3300159,Aperibé
330020905,3300209,Araruama
330020908,3300209,Iguabinha
330020910,3300209,Morro Grande
330020912,3300209,Praia Seca
330020915,3300209,São Vicente de Paula
330022505,3300225,Areal
330023305,3300233,Armação dos Búzios
330025805,3300258,Arraial do Cabo
330030805,3300308,Barra do Piraí
330030807,3300308,Califórnia da Barra
330030810,3300308,Dorândia
330030815,3300308,Ipiabas
330030820,3300308,São José do Turvo
330030825,3300308,Vargem Alegre
330040705,3300407,Barra Mansa
330040709,3300407,Antônio Rocha
330040715,3300407,Floriano
330040720,3300407,Nossa Senhora do Amparo
330040730,3300407,Rialto
330040740,3300407,Santa Rita de Cássia
330045605,3300456,Belford Roxo
330050605,3300506,Bom Jardim
330050610,3300506,Banquete
330050615,3300506,Barra Alegre
330050620,3300506,São José do Ribeirão
330060505,3300605,Bom Jesus do Itabapoana
330060510,3300605,Calheiros
330060515,3300605,Carabuçu
330060520,3300605,Pirapetinga de Bom Jesus
330060525,3300605,Rosal
330060530,3300605,Serrinha
330070405,3300704,Cabo Frio
330070420,3300704,Tamoios
330080305,3300803,Cachoeiras de Macacu
330080310,3300803,Japuíba
330080315,3300803,Subaio
330090205,3300902,Cambuci
330090207,3300902,Cruzeiro
330090210,3300902,Funil
330090215,3300902,Monte Verde
330090220,3300902,São João do Paraíso
330090230,3300902,Três Irmãos
330093605,3300936,Carapebus
330095105,3300951,Comendador Levy Gasparian
330095110,3300951,Afonso Arinos
330100905,3301009,Campos dos Goytacazes
330100915,3301009,Dores de Macabu
330100920,3301009,Ibitioca
330100930,3301009,Morangaba
330100935,3301009,Morro do Coco
330100940,3301009,Mussurepe
330100945,3301009,Santa Maria
330100950,3301009,Santo Amaro de Campos
330100955,3301009,Santo Eduardo
330100965,3301009,São Sebastião de Campos
330100970,3301009,Serrinha
330100975,3301009,Tocos
330100980,3301009,Travessão
330100985,3301009,Vila Nova de Campos
330110805,3301108,Cantagalo
330110810,3301108,Boa Sorte
330110815,3301108,Euclidelândia
